provider,job_id,backend,status,created_at,started_at,ended_at,runtime_ms,shots,session_id,input_format,n_qubits,depth,n_ops,single_qubit_gates,two_qubit_gates,three_qubit_gates,measure_ops,gate_counts_json,qiskit_framework,critical_path_length,connected_components,num_cliffords,num_non_cliffords,num_parameters,circuit_metrics_json
ibmq,d4tm6p7g0u6s73d8s85g,ibm_fez,Completed,2025-12-12 00:35:50.918197+00:00,2025-12-12 00:35:51.852446+00:00,2025-12-12 02:35:07.195768+00:00,7155343.322,,,runtime_inputs,156.0,431262.0,737036.0,612821.0,124215.0,1.0,8.0,"{""sx"": 327297, ""rz"": 280540, ""cz"": 124215, ""x"": 4968, ""reset"": 8, ""measure"": 8, ""barrier"": 1}",qiskit,431262.0,1.0,456497.0,280540.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 431262, ""connected_components"": 1, ""num_cliffords"": 456497, ""num_non_cliffords"": 280540, ""num_parameters"": 0}"
ibmq,d4thg14gk3fc73astang,ibm_fez,Completed,2025-12-11 19:14:12.187519+00:00,2025-12-12 00:29:26.954468+00:00,2025-12-12 00:32:34.334656+00:00,187380.188,,,runtime_inputs,156.0,26090.0,43931.0,36412.0,7519.0,1.0,6.0,"{""sx"": 19432, ""rz"": 16392, ""cz"": 7519, ""x"": 576, ""reset"": 6, ""measure"": 6, ""barrier"": 1}",qiskit,26090.0,1.0,27540.0,16392.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 26090, ""connected_components"": 1, ""num_cliffords"": 27540, ""num_non_cliffords"": 16392, ""num_parameters"": 0}"
ibmq,d4sta33her1c73bdnf60,ibm_fez,Completed,2025-12-10 20:16:12.390464+00:00,2025-12-10 23:14:21.397620+00:00,2025-12-10 23:15:55.461973+00:00,94064.353,,,runtime_inputs,156.0,7.0,71.0,71.0,0.0,1.0,10.0,"{""rz"": 31, ""sx"": 20, ""reset"": 10, ""measure"": 10, ""barrier"": 1}",qiskit,7.0,3.0,41.0,31.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 7, ""connected_components"": 3, ""num_cliffords"": 41, ""num_non_cliffords"": 31, ""num_parameters"": 0}"
ibmq,d4srol45fjns73d2q8j0,ibm_fez,Completed,2025-12-10 18:30:44.304437+00:00,2025-12-10 18:30:44.779505+00:00,2025-12-10 18:32:18.141180+00:00,93361.675,,,runtime_inputs,156.0,359879.0,605921.0,527955.0,77966.0,1.0,10.0,"{""sx"": 262781, ""rz"": 260307, ""cz"": 77966, ""x"": 4847, ""reset"": 10, ""measure"": 10, ""barrier"": 1}",qiskit,359879.0,1.0,345615.0,260307.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 359879, ""connected_components"": 1, ""num_cliffords"": 345615, ""num_non_cliffords"": 260307, ""num_parameters"": 0}"
ibmq,d4rdtt3her1c73bc6cr0,ibm_fez,Completed,2025-12-08 14:21:40.951149+00:00,2025-12-08 15:23:10.194756+00:00,2025-12-08 15:23:25.577808+00:00,15383.052,,,runtime_inputs,156.0,7.0,221.0,221.0,0.0,1.0,156.0,"{""measure"": 156, ""rz"": 32, ""sx"": 22, ""reset"": 10, ""x"": 1, ""barrier"": 1}",qiskit,7.0,1.0,190.0,32.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 7, ""connected_components"": 1, ""num_cliffords"": 190, ""num_non_cliffords"": 32, ""num_parameters"": 0}"
ibmq,d4pkl6sfitbs739g42u0,ibm_fez,Completed,2025-12-05 21:11:55.069015+00:00,2025-12-05 21:11:55.959517+00:00,2025-12-05 21:12:01.662914+00:00,5703.397,,,runtime_inputs,156.0,7.0,216.0,216.0,0.0,1.0,156.0,"{""measure"": 156, ""rz"": 30, ""sx"": 20, ""reset"": 10, ""barrier"": 1}",qiskit,7.0,1.0,187.0,30.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 7, ""connected_components"": 1, ""num_cliffords"": 187, ""num_non_cliffords"": 30, ""num_parameters"": 0}"
ibmq,d4ph06cfitbs739g03pg,ibm_fez,Completed,2025-12-05 17:02:17.814306+00:00,2025-12-05 17:15:25.165736+00:00,2025-12-05 17:15:40.447675+00:00,15281.939,,,runtime_inputs,156.0,7.0,215.0,215.0,0.0,1.0,156.0,"{""measure"": 156, ""rz"": 29, ""sx"": 19, ""reset"": 10, ""x"": 1, ""barrier"": 1}",qiskit,7.0,1.0,187.0,29.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 7, ""connected_components"": 1, ""num_cliffords"": 187, ""num_non_cliffords"": 29, ""num_parameters"": 0}"
ibmq,d4p1o43her1c73b9o0cg,ibm_fez,Completed,2025-12-04 23:41:04.528179+00:00,2025-12-04 23:44:17.867982+00:00,2025-12-04 23:53:32.305769+00:00,554437.787,,,runtime_inputs,156.0,1962126.0,3211136.0,2642609.0,568527.0,1.0,156.0,"{""sx"": 1440843, ""rz"": 1178013, ""cz"": 568527, ""x"": 23587, ""measure"": 156, ""reset"": 10, ""barrier"": 1}",qiskit,1962126.0,1.0,2033124.0,1178013.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 1962126, ""connected_components"": 1, ""num_cliffords"": 2033124, ""num_non_cliffords"": 1178013, ""num_parameters"": 0}"
ibmq,d4p13is5fjns73curln0,ibm_fez,Failed,2025-12-04 22:57:18.708587+00:00,2025-12-04 22:57:19.594146+00:00,2025-12-04 23:10:16.688989+00:00,777094.843,,,runtime_inputs,156.0,1977640.0,3238361.0,2665821.0,572540.0,1.0,156.0,"{""sx"": 1452960, ""rz"": 1188893, ""cz"": 572540, ""x"": 23802, ""measure"": 156, ""reset"": 10, ""barrier"": 1}",qiskit,1977640.0,1.0,2049469.0,1188893.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 1977640, ""connected_components"": 1, ""num_cliffords"": 2049469, ""num_non_cliffords"": 1188893, ""num_parameters"": 0}"
ibmq,d4p11r45fjns73curjsg,ibm_fez,Failed,2025-12-04 22:53:36.897977+00:00,2025-12-04 22:53:37.825615+00:00,2025-12-04 23:06:52.241366+00:00,794415.751,,,runtime_inputs,156.0,1971441.0,3232831.0,2660474.0,572357.0,1.0,156.0,"{""sx"": 1457126, ""rz"": 1185473, ""cz"": 572357, ""x"": 17709, ""measure"": 156, ""reset"": 10, ""barrier"": 1}",qiskit,1971441.0,1.0,2047359.0,1185473.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 1971441, ""connected_components"": 1, ""num_cliffords"": 2047359, ""num_non_cliffords"": 1185473, ""num_parameters"": 0}"
ibmq,d4ove7jher1c73b9lip0,ibm_pittsburgh,Cancelled,2025-12-04 21:03:26.919004+00:00,,2025-12-04 21:06:50.851574+00:00,0.0,,,runtime_inputs,156.0,28753.0,48474.0,39147.0,9327.0,1.0,6.0,"{""sx"": 21997, ""rz"": 17138, ""cz"": 9327, ""reset"": 6, ""measure"": 6, ""barrier"": 1}",qiskit,28753.0,1.0,31337.0,17138.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 28753, ""connected_components"": 1, ""num_cliffords"": 31337, ""num_non_cliffords"": 17138, ""num_parameters"": 0}"
ibmq,d25t2d1e32ns739fj8kg,ibm_pittsburgh,Completed,2025-07-31 20:25:24.524834+00:00,2025-07-31 20:25:25.394010+00:00,2025-07-31 20:25:33.171232+00:00,7777.222,,,runtime_inputs,156.0,631.0,832.0,667.0,165.0,1.0,5.0,"{""sx"": 331, ""rz"": 330, ""cz"": 165, ""measure"": 5, ""reset"": 1, ""barrier"": 1}",qiskit,631.0,1.0,503.0,330.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 631, ""connected_components"": 1, ""num_cliffords"": 503, ""num_non_cliffords"": 330, ""num_parameters"": 0}"
ibmq,d25t0jhe32ns739fj6sg,ibm_pittsburgh,Completed,2025-07-31 20:21:34.423062+00:00,2025-07-31 20:21:35.408013+00:00,2025-07-31 20:21:43.037687+00:00,7629.674,,,runtime_inputs,156.0,658.0,861.0,681.0,180.0,1.0,5.0,"{""sx"": 347, ""rz"": 328, ""cz"": 180, ""measure"": 5, ""reset"": 1, ""barrier"": 1}",qiskit,658.0,1.0,534.0,328.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 658, ""connected_components"": 1, ""num_cliffords"": 534, ""num_non_cliffords"": 328, ""num_parameters"": 0}"
ibmq,d1q8g58x3st0008ykmt0,ibm_marrakesh,Completed,2025-07-09 15:17:41.483682+00:00,2025-07-09 18:38:52.316000+00:00,2025-07-09 18:43:03.545000+00:00,251229.0,,,runtime_inputs,156.0,430.0,624.0,511.0,113.0,1.0,5.0,"{""sx"": 254, ""rz"": 233, ""cz"": 113, ""x"": 19, ""measure"": 5, ""barrier"": 1}",qiskit,430.0,1.0,392.0,233.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 430, ""connected_components"": 1, ""num_cliffords"": 392, ""num_non_cliffords"": 233, ""num_parameters"": 0}"
ibmq,d0hrgw3fbx30008wd51g,ibm_sherbrooke,Completed,2025-05-13 17:59:12.993976+00:00,2025-05-13 18:35:32.534000+00:00,2025-05-13 18:36:44.558000+00:00,72024.0,,,runtime_inputs,127.0,641.0,1011.0,846.0,165.0,1.0,5.0,"{""rz"": 456, ""sx"": 337, ""ecr"": 165, ""x"": 47, ""measure"": 5, ""reset"": 1, ""barrier"": 1}",qiskit,641.0,1.0,391.0,621.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 641, ""connected_components"": 1, ""num_cliffords"": 391, ""num_non_cliffords"": 621, ""num_parameters"": 0}"
ibmq,czr0np66rr3g008k6thg,ibm_sherbrooke,Completed,2025-04-04 16:37:44.991055+00:00,2025-04-04 16:37:47.653000+00:00,2025-04-04 16:37:49.861000+00:00,2208.0,,,runtime_inputs,127.0,465.0,744.0,631.0,113.0,1.0,5.0,"{""rz"": 376, ""sx"": 229, ""ecr"": 113, ""x"": 21, ""measure"": 5, ""barrier"": 1}",qiskit,465.0,1.0,256.0,489.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 465, ""connected_components"": 1, ""num_cliffords"": 256, ""num_non_cliffords"": 489, ""num_parameters"": 0}"
ibmq,czjyj91fcch0008b3ys0,ibm_marrakesh,Completed,2025-03-28 00:11:16.806265+00:00,2025-03-28 02:10:39.187000+00:00,2025-03-28 02:11:47.531000+00:00,68344.0,,,runtime_inputs,156.0,408.0,612.0,499.0,113.0,1.0,5.0,"{""sx"": 253, ""rz"": 222, ""cz"": 113, ""x"": 19, ""measure"": 5, ""barrier"": 1}",qiskit,408.0,1.0,391.0,222.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 408, ""connected_components"": 1, ""num_cliffords"": 391, ""num_non_cliffords"": 222, ""num_parameters"": 0}"
ibmq,czjxrs3h79s0008x6ay0,ibm_marrakesh,Completed,2025-03-27 23:16:52.645353+00:00,2025-03-28 02:09:33.868000+00:00,2025-03-28 02:10:37.124000+00:00,63256.0,,,runtime_inputs,156.0,1802.0,2573.0,2083.0,490.0,2.0,14.0,"{""sx"": 1107, ""rz"": 895, ""cz"": 490, ""x"": 67, ""measure"": 14, ""barrier"": 2}",qiskit,1802.0,1.0,1680.0,895.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 1802, ""connected_components"": 1, ""num_cliffords"": 1680, ""num_non_cliffords"": 895, ""num_parameters"": 0}"
ibmq,czddr6r4spc00087d5q0,ibm_marrakesh,Completed,2025-03-19 15:00:43.505228+00:00,2025-03-19 17:20:25.747000+00:00,2025-03-19 17:27:12.960000+00:00,407213.0,,,runtime_inputs,156.0,1802.0,2573.0,2083.0,490.0,2.0,14.0,"{""sx"": 1107, ""rz"": 895, ""cz"": 490, ""x"": 67, ""measure"": 14, ""barrier"": 2}",qiskit,1802.0,1.0,1680.0,895.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 1802, ""connected_components"": 1, ""num_cliffords"": 1680, ""num_non_cliffords"": 895, ""num_parameters"": 0}"
ibmq,cyyz1hy78z600083c9wg,ibm_sherbrooke,Completed,2025-02-25 16:33:12.035963+00:00,2025-02-25 23:30:54.276000+00:00,2025-02-25 23:31:22.623000+00:00,28347.0,,,runtime_inputs,127.0,522.0,829.0,692.0,137.0,1.0,5.0,"{""rz"": 377, ""sx"": 258, ""ecr"": 137, ""x"": 52, ""measure"": 5, ""barrier"": 1}",qiskit,522.0,1.0,316.0,514.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 522, ""connected_components"": 1, ""num_cliffords"": 316, ""num_non_cliffords"": 514, ""num_parameters"": 0}"
ibmq,cyhs4hjrta1g008vc0ng,ibm_sherbrooke,Completed,2025-02-05 16:31:03.023549+00:00,2025-02-05 17:39:22.766000+00:00,2025-02-05 17:39:33.544000+00:00,10778.0,,,runtime_inputs,127.0,8.0,14.0,13.0,2.0,0.0,2.0,"{""rz"": 7, ""sx"": 4, ""measure"": 2, ""ecr"": 1, ""barrier"": 1}",qiskit,8.0,1.0,7.0,8.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 8, ""connected_components"": 1, ""num_cliffords"": 7, ""num_non_cliffords"": 8, ""num_parameters"": 0}"
ibmq,cyehwcsnrmz00086hc2g,ibm_sherbrooke,Completed,2025-01-31 19:02:11.955353+00:00,2025-01-31 23:22:56.484000+00:00,2025-01-31 23:23:05.686000+00:00,9202.0,,,runtime_inputs,127.0,8.0,14.0,13.0,2.0,0.0,2.0,"{""rz"": 7, ""sx"": 4, ""measure"": 2, ""ecr"": 1, ""barrier"": 1}",qiskit,8.0,1.0,7.0,8.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 8, ""connected_components"": 1, ""num_cliffords"": 7, ""num_non_cliffords"": 8, ""num_parameters"": 0}"
ibmq,cydy6gt01rbg008k3y40,ibm_sherbrooke,Completed,2025-01-30 20:38:27.313311+00:00,2025-01-30 22:25:30.523000+00:00,2025-01-30 22:26:12.079000+00:00,41556.0,,,runtime_inputs,127.0,629.0,979.0,814.0,165.0,1.0,5.0,"{""rz"": 440, ""sx"": 314, ""ecr"": 165, ""x"": 55, ""measure"": 5, ""barrier"": 1}",qiskit,629.0,1.0,375.0,605.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 629, ""connected_components"": 1, ""num_cliffords"": 375, ""num_non_cliffords"": 605, ""num_parameters"": 0}"
ibmq,cydtda5rta1g008803rg,ibm_sherbrooke,Completed,2025-01-30 16:19:52.946034+00:00,2025-01-30 16:24:32.997000+00:00,2025-01-30 16:24:42.347000+00:00,9350.0,,,runtime_inputs,127.0,8.0,14.0,13.0,2.0,0.0,2.0,"{""rz"": 7, ""sx"": 4, ""measure"": 2, ""ecr"": 1, ""barrier"": 1}",qiskit,8.0,1.0,7.0,8.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 8, ""connected_components"": 1, ""num_cliffords"": 7, ""num_non_cliffords"": 8, ""num_parameters"": 0}"
ibmq,cydswyvcw2k0008ks12g,ibm_sherbrooke,Completed,2025-01-30 15:44:59.343386+00:00,2025-01-30 16:24:23.092000+00:00,2025-01-30 16:24:35.178000+00:00,12086.0,,,runtime_inputs,127.0,8.0,14.0,13.0,2.0,0.0,2.0,"{""rz"": 7, ""sx"": 4, ""measure"": 2, ""ecr"": 1, ""barrier"": 1}",qiskit,8.0,1.0,7.0,8.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 8, ""connected_components"": 1, ""num_cliffords"": 7, ""num_non_cliffords"": 8, ""num_parameters"": 0}"
ibmq,cydss44nrmz00086emwg,ibm_sherbrooke,Completed,2025-01-30 15:36:48.197858+00:00,2025-01-30 16:24:21.316000+00:00,2025-01-30 16:24:31.346000+00:00,10030.0,,,runtime_inputs,127.0,8.0,14.0,13.0,2.0,0.0,2.0,"{""rz"": 7, ""sx"": 4, ""measure"": 2, ""ecr"": 1, ""barrier"": 1}",qiskit,8.0,1.0,7.0,8.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 8, ""connected_components"": 1, ""num_cliffords"": 7, ""num_non_cliffords"": 8, ""num_parameters"": 0}"
ibmq,cydsgtk7v8tg008g8050,ibm_sherbrooke,Completed,2025-01-30 15:19:07.140897+00:00,2025-01-30 15:21:38.342000+00:00,2025-01-30 15:22:11.873000+00:00,33531.0,,,runtime_inputs,127.0,8.0,14.0,13.0,2.0,0.0,2.0,"{""rz"": 7, ""sx"": 4, ""measure"": 2, ""ecr"": 1, ""barrier"": 1}",qiskit,8.0,1.0,7.0,8.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 8, ""connected_components"": 1, ""num_cliffords"": 7, ""num_non_cliffords"": 8, ""num_parameters"": 0}"
ibmq,csttcjtzsqjg008tccc0,ibm_kyiv,Completed,2024-06-21 16:11:55.844731+00:00,2024-06-21 19:34:15.075000+00:00,2024-06-21 19:35:07.114000+00:00,52039.0,100.0,,runtime_inputs,127.0,707.0,1077.0,897.0,180.0,1.0,5.0,"{""rz"": 482, ""sx"": 360, ""ecr"": 180, ""x"": 50, ""measure"": 5, ""barrier"": 1}",qiskit,707.0,1.0,416.0,662.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 707, ""connected_components"": 1, ""num_cliffords"": 416, ""num_non_cliffords"": 662, ""num_parameters"": 0}"
ibmq,cs3tjsvbqt7g00822rm0,ibm_sherbrooke,Completed,2024-05-17 19:00:55.562020+00:00,2024-05-19 09:35:28.437000+00:00,2024-05-19 09:35:48.959000+00:00,20522.0,,,runtime_inputs,127.0,5675.0,8639.0,7249.0,1390.0,1.0,7.0,"{""rz"": 3941, ""sx"": 2792, ""ecr"": 1390, ""x"": 509, ""measure"": 7, ""barrier"": 1}",qiskit,5675.0,1.0,3309.0,5331.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 5675, ""connected_components"": 1, ""num_cliffords"": 3309, ""num_non_cliffords"": 5331, ""num_parameters"": 0}"
ibmq,cs2hfcxbqt7g0081zg0g,ibm_sherbrooke,Completed,2024-05-15 20:14:43.383976+00:00,2024-05-16 06:52:36.472000+00:00,2024-05-16 06:52:47.081000+00:00,10609.0,,,runtime_inputs,127.0,8.0,14.0,13.0,2.0,0.0,2.0,"{""rz"": 7, ""sx"": 4, ""measure"": 2, ""ecr"": 1, ""barrier"": 1}",qiskit,8.0,1.0,7.0,8.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 8, ""connected_components"": 1, ""num_cliffords"": 7, ""num_non_cliffords"": 8, ""num_parameters"": 0}"
ibmq,cs2h7xz75q40008tqrp0,ibm_sherbrooke,Completed,2024-05-15 19:58:47.404240+00:00,2024-05-16 06:52:36.395000+00:00,2024-05-16 06:52:49.123000+00:00,12728.0,1000.0,,runtime_inputs,127.0,8.0,14.0,13.0,2.0,0.0,2.0,"{""rz"": 7, ""sx"": 4, ""measure"": 2, ""ecr"": 1, ""barrier"": 1}",qiskit,8.0,1.0,7.0,8.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 8, ""connected_components"": 1, ""num_cliffords"": 7, ""num_non_cliffords"": 8, ""num_parameters"": 0}"
ibmq,colc7qd7hsvt7ggqmgog,simulator_statevector,Completed,2024-04-25 20:58:17.642807+00:00,2024-04-25 20:58:17.709116+00:00,2024-04-25 20:58:20.414554+00:00,2705.438,1000.0,,runtime_inputs,5.0,92.0,121.0,73.0,40.0,9.0,5.0,"{""p"": 36, ""cx"": 20, ""u"": 16, ""cu3"": 14, ""h"": 12, ""ccx"": 8, ""cp"": 6, ""measure"": 5, ""ry"": 4, ""barrier"": 1}",qiskit,92.0,1.0,38.0,84.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 92, ""connected_components"": 1, ""num_cliffords"": 38, ""num_non_cliffords"": 84, ""num_parameters"": 0}"
ibmq,crbw8fh5kba0008r9180,ibm_osaka,Completed,2024-04-11 11:06:38.230177+00:00,2024-04-11 13:02:23.515000+00:00,2024-04-11 13:03:46.384000+00:00,82869.0,500.0,,runtime_inputs,127.0,630.0,935.0,782.0,153.0,1.0,5.0,"{""rz"": 394, ""sx"": 346, ""ecr"": 153, ""x"": 37, ""measure"": 5, ""barrier"": 1}",qiskit,630.0,1.0,389.0,547.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 630, ""connected_components"": 1, ""num_cliffords"": 389, ""num_non_cliffords"": 547, ""num_parameters"": 0}"
ibmq,crbw8a9dqdn0008335mg,ibm_nazca,Completed,2024-04-11 11:06:17.105028+00:00,2024-04-11 18:12:25.086000+00:00,2024-04-11 18:12:45.681000+00:00,20595.0,500.0,,runtime_inputs,127.0,620.0,922.0,769.0,153.0,1.0,5.0,"{""rz"": 399, ""sx"": 325, ""ecr"": 153, ""x"": 40, ""measure"": 5, ""barrier"": 1}",qiskit,620.0,1.0,371.0,552.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 620, ""connected_components"": 1, ""num_cliffords"": 371, ""num_non_cliffords"": 552, ""num_parameters"": 0}"
ibmq,crbw7yz5kba0008r9170,ibm_torino,Completed,2024-04-11 11:05:31.310956+00:00,2024-04-14 04:02:39.861000+00:00,2024-04-14 04:03:15.709000+00:00,35848.0,500.0,,runtime_inputs,133.0,679.0,954.0,795.0,159.0,1.0,5.0,"{""rz"": 483, ""sx"": 307, ""cz"": 159, ""measure"": 5, ""barrier"": 1}",qiskit,679.0,1.0,472.0,483.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 679, ""connected_components"": 1, ""num_cliffords"": 472, ""num_non_cliffords"": 483, ""num_parameters"": 0}"
ibmq,crbvykt622j0008m80yg,ibm_sherbrooke,Completed,2024-04-11 10:45:35.337709+00:00,2024-04-11 13:06:06.108000+00:00,2024-04-11 13:06:48.457000+00:00,42349.0,500.0,,runtime_inputs,127.0,593.0,966.0,807.0,159.0,1.0,5.0,"{""rz"": 441, ""sx"": 306, ""ecr"": 159, ""x"": 55, ""measure"": 5, ""barrier"": 1}",qiskit,593.0,1.0,367.0,600.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 593, ""connected_components"": 1, ""num_cliffords"": 367, ""num_non_cliffords"": 600, ""num_parameters"": 0}"
ibmq,crbv4gtdqdn0008333s0,ibm_sherbrooke,Completed,2024-04-11 09:49:55.505521+00:00,2024-04-11 10:22:35.466000+00:00,2024-04-11 10:23:19.952000+00:00,44486.0,100.0,,runtime_inputs,127.0,603.0,966.0,807.0,159.0,1.0,5.0,"{""rz"": 441, ""sx"": 307, ""ecr"": 159, ""x"": 54, ""measure"": 5, ""barrier"": 1}",qiskit,603.0,1.0,367.0,600.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 603, ""connected_components"": 1, ""num_cliffords"": 367, ""num_non_cliffords"": 600, ""num_parameters"": 0}"
ibmq,cnl107807rh23onth0sg,simulator_statevector,Completed,2024-03-07 19:06:05.401640+00:00,2024-03-07 19:06:05.472260+00:00,2024-03-07 19:06:07.143993+00:00,1671.733,1000.0,cnl107807rh23onth0sg,runtime_inputs,7.0,529.0,591.0,283.0,232.0,77.0,7.0,"{""p"": 220, ""cu3"": 180, ""ccx"": 76, ""cx"": 40, ""u"": 32, ""h"": 16, ""cp"": 12, ""ry"": 8, ""measure"": 7, ""barrier"": 1}",qiskit,529.0,1.0,64.0,528.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 529, ""connected_components"": 1, ""num_cliffords"": 64, ""num_non_cliffords"": 528, ""num_parameters"": 0}"
ibmq,cnl0ukf0c8gq43aplcmg,simulator_statevector,Completed,2024-03-07 19:02:41.184652+00:00,2024-03-07 19:02:41.233057+00:00,2024-03-07 19:02:42.998862+00:00,1765.805,1000.0,cnl0ukf0c8gq43aplcmg,runtime_inputs,7.0,529.0,591.0,283.0,232.0,77.0,7.0,"{""p"": 220, ""cu3"": 180, ""ccx"": 76, ""cx"": 40, ""u"": 32, ""h"": 16, ""cp"": 12, ""ry"": 8, ""measure"": 7, ""barrier"": 1}",qiskit,529.0,1.0,64.0,528.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 529, ""connected_components"": 1, ""num_cliffords"": 64, ""num_non_cliffords"": 528, ""num_parameters"": 0}"
ibmq,cqn0wq2y0sfg0089qfe0,ibm_hanoi,Completed,2024-03-07 18:58:36.514817+00:00,2024-03-08 01:11:49.198000+00:00,2024-03-08 01:11:57.234000+00:00,8036.0,1000.0,,runtime_inputs,27.0,3408.0,4044.0,2641.0,1403.0,1.0,7.0,"{""rz"": 1772, ""cx"": 1403, ""sx"": 862, ""measure"": 7, ""barrier"": 1}",qiskit,3408.0,1.0,2273.0,1772.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 3408, ""connected_components"": 1, ""num_cliffords"": 2273, ""num_non_cliffords"": 1772, ""num_parameters"": 0}"
ibmq,cnkbeqcgi534sinvtsj0,simulator_statevector,Completed,2024-03-06 18:35:21.880827+00:00,2024-03-06 18:35:21.927729+00:00,2024-03-06 18:35:23.890794+00:00,1963.065,1000.0,cnkbeqcgi534sinvtsj0,runtime_inputs,5.0,92.0,121.0,73.0,40.0,9.0,5.0,"{""p"": 36, ""cx"": 20, ""u"": 16, ""cu3"": 14, ""h"": 12, ""ccx"": 8, ""cp"": 6, ""measure"": 5, ""ry"": 4, ""barrier"": 1}",qiskit,92.0,1.0,38.0,84.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 92, ""connected_components"": 1, ""num_cliffords"": 38, ""num_non_cliffords"": 84, ""num_parameters"": 0}"
ibmq,cnkbarp85bk5lasd5tc0,simulator_statevector,Completed,2024-03-06 18:26:55.346092+00:00,2024-03-06 18:26:55.439250+00:00,2024-03-06 18:26:57.353709+00:00,1914.4589999999998,10000.0,cnkbarp85bk5lasd5tc0,runtime_inputs,7.0,182.0,235.0,136.0,83.0,17.0,7.0,"{""p"": 70, ""cx"": 41, ""u"": 35, ""cu3"": 30, ""h"": 16, ""ccx"": 16, ""cp"": 12, ""ry"": 8, ""measure"": 7, ""barrier"": 1}",qiskit,182.0,1.0,65.0,171.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 182, ""connected_components"": 1, ""num_cliffords"": 65, ""num_non_cliffords"": 171, ""num_parameters"": 0}"
ibmq,cnbpu3bpmlh18vej1fog,simulator_statevector,Completed,2024-02-22 19:22:53.386895+00:00,2024-02-22 19:22:53.432585+00:00,2024-02-22 19:22:53.610195+00:00,177.60999999999999,1000.0,,runtime_inputs,2.0,3.0,4.0,3.0,1.0,0.0,2.0,"{""measure"": 2, ""h"": 1, ""cx"": 1}",qiskit,3.0,1.0,4.0,0.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 3, ""connected_components"": 1, ""num_cliffords"": 4, ""num_non_cliffords"": 0, ""num_parameters"": 0}"
ibmq,cnbpsnfmo951g805lilg,simulator_statevector,Completed,2024-02-22 19:19:57.042845+00:00,2024-02-22 19:19:57.097750+00:00,2024-02-22 19:19:57.271854+00:00,174.104,1000.0,,runtime_inputs,2.0,3.0,4.0,3.0,1.0,0.0,2.0,"{""measure"": 2, ""h"": 1, ""cx"": 1}",qiskit,3.0,1.0,4.0,0.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 3, ""connected_components"": 1, ""num_cliffords"": 4, ""num_non_cliffords"": 0, ""num_parameters"": 0}"
ibmq,cnbpr6k18lmat1q8k2h0,simulator_statevector,Completed,2024-02-22 19:16:42.302268+00:00,2024-02-22 19:16:42.356737+00:00,2024-02-22 19:16:42.566552+00:00,209.815,1000.0,,runtime_inputs,2.0,3.0,4.0,3.0,1.0,0.0,2.0,"{""measure"": 2, ""h"": 1, ""cx"": 1}",qiskit,3.0,1.0,4.0,0.0,0.0,"{""framework"": ""qiskit"", ""critical_path_length"": 3, ""connected_components"": 1, ""num_cliffords"": 4, ""num_non_cliffords"": 0, ""num_parameters"": 0}"
